-99	1260	515	-99	1260	515	-1232	1120	1213	Ascending
-62	755	721	-53	745	755	-1166	1331	1295	Ascending
-175	409	934	-189	409	934	-1065	1523	1298	Ascending
-192	395	1013	-192	456	997	-1028	1590	1289	Ascending
-254	817	1548	-260	917	1548	-1044	1492	1244	Ascending
-417	925	1463	-417	925	1525	-1049	1410	1208	Ascending
-42	1129	527	-95	1123	527	-1106	1209	1170	Ascending
-108	1263	380	-108	1263	380	-1173	1007	1079	Ascending
-275	1272	316	-223	1249	307	-1146	919	972	Ascending
-104	1233	-41	-104	1233	-41	-1141	889	904	Ascending
-50	1367	-251	-116	1346	-263	-1138	907	881	Ascending
-506	1772	163	-437	1772	163	-1117	905	863	Ascending
-457	1764	403	-457	1508	351	-1089	975	966	Ascending
-263	1209	450	-295	1096	450	-1104	1158	1149	Ascending
-216	597	648	-216	597	700	-989	1406	1201	Ascending
-313	156	844	-349	139	844	-884	1632	1186	Ascending
-266	80	1048	-266	80	1048	-892	1546	1165	Ascending
-503	-72	748	-411	474	608	-932	1370	1136	Ascending
-81	1197	544	-94	1197	544	-1030	1134	1063	Ascending
-57	1152	290	-57	1363	236	-1071	987	974	Ascending
-287	1138	244	-284	1193	244	-1065	919	866	Ascending
-186	1316	86	-186	1316	103	-1085	921	842	Ascending
-90	1398	122	-160	1477	122	-1075	959	833	Ascending
-539	1878	516	-539	1878	423	-1034	995	897	Ascending
-455	1054	158	-275	1313	158	-1059	1169	1105	Ascending
-293	197	399	-293	197	399	-903	1559	1165	Ascending
-377	-10	643	-389	-60	643	-802	1828	1076	Ascending
-131	-110	1465	-131	-110	1465	-906	1650	1144	Ascending
-262	-519	-182	-241	181	-150	-920	1365	1088	Ascending
76	1163	330	76	1163	74	-1030	1081	982	Ascending
-396	1184	414	-426	1216	388	-1004	1002	857	Ascending
-143	1294	15	-143	1294	15	-1014	989	822	Ascending
-66	1564	171	-66	1632	160	-976	1023	803	Ascending
-761	1984	936	-606	1984	936	-948	1041	853	Ascending
-273	942	149	-273	866	478	-1001	1249	1117	Ascending
-397	250	544	-397	250	544	-869	1685	1143	Ascending
-297	200	668	-297	200	721	-900	1700	1179	Ascending
-140	552	1239	-279	552	1199	-1030	1408	1205	Ascending
-275	-665	198	-275	-665	198	-1315	1100	1185	Ascending
33	1624	-49	33	1582	-33	-1500	945	1101	Ascending
-238	1302	379	-164	1341	379	-1710	847	967	Ascending
-687	1761	515	-687	1761	258	-1932	903	1029	Ascending
-621	1084	93	-354	1103	70	-2230	1033	1228	Ascending
-92	374	306	-92	374	306	-2441	934	1181	Ascending
-72	959	219	-242	913	391	-2746	906	915	Ascending
-29	1162	195	-94	1162	195	-2912	760	559	Ascending
40	1273	368	40	1206	435	-2781	691	454	Ascending
-778	1922	402	-880	1805	402	-2497	691	687	Ascending
-230	1424	354	-230	1424	411	-2422	821	925	Ascending
-81	555	730	-148	475	606	-2245	1195	1346	Ascending
-522	-58	696	-522	-58	696	-2100	1380	1453	Ascending
-398	-237	1333	-398	-268	1419	-2160	1203	1357	Ascending
-756	972	757	-660	973	757	-2182	998	1214	Ascending
-2	1346	525	-2	1346	597	-2254	785	892	Ascending
-22	1099	495	-87	1021	495	-2235	677	502	Ascending
-217	1245	273	-217	1245	273	-2205	692	341	Ascending
-259	1214	131	-259	1238	86	-2164	721	307	Ascending
-31	2250	27	-498	2175	27	-2103	714	241	Ascending
-238	1678	622	-238	1678	635	-2057	627	337	Ascending
-421	944	359	-241	860	359	-2180	714	776	Ascending
-400	250	706	-400	250	706	-2083	992	1225	Ascending
-336	-135	786	-336	-115	778	-2054	1123	1312	Ascending
-230	-56	1004	-230	-56	1004	-2153	910	1105	Ascending
