-1464	2296	-515	-1976	1795	-192	-1442	1441	1347	Walking
-534	741	218	-534	741	218	-1638	1096	1234	Walking
-698	888	214	-760	853	206	-1752	880	1043	Walking
-310	1570	411	-310	1570	591	-1743	814	930	Walking
-1150	2119	307	-1347	2119	307	-1654	981	1095	Walking
-5	763	-382	-5	507	-471	-1634	1306	1196	Walking
-234	495	1174	-192	495	1174	-1413	1377	1175	Walking
-931	2248	111	-931	1874	120	-1314	1406	1155	Walking
-321	581	447	-434	581	447	-1481	1088	1018	Walking
-506	1054	-21	-762	1095	-51	-1588	886	845	Walking
-351	1729	190	-351	1729	190	-1593	810	733	Walking
-763	1965	-73	-1275	2011	90	-1548	789	925	Walking
-83	829	-158	-83	829	-158	-1656	1056	1172	Walking
-267	-29	931	-12	191	1354	-1497	1175	1281	Walking
-1655	1794	565	-1655	1794	565	-1424	1267	1334	Walking
-573	876	464	-573	876	464	-1555	1000	1230	Walking
-309	959	-195	-309	959	-308	-1673	756	986	Walking
-98	1847	278	-3	1857	278	-1659	679	821	Walking
-749	1896	-280	-749	1896	-280	-1576	726	966	Walking
-859	947	-99	-859	947	-171	-1683	936	1191	Walking
-331	-268	91	-360	-298	91	-1496	1208	1352	Walking
-440	-330	957	-440	-435	1164	-1391	1267	1372	Walking
57	1642	-81	-76	1642	-81	-1486	1073	1302	Walking
-326	831	7	-317	1000	-241	-1637	730	1004	Walking
-281	1615	520	-281	1615	520	-1612	663	849	Walking
-775	1983	-98	-990	1946	-251	-1524	721	987	Walking
-219	1135	-487	-219	1135	-231	-1634	959	1227	Walking
-481	-230	804	-475	-202	813	-1436	1150	1326	Walking
-44	2069	1144	-44	2069	1144	-1320	1262	1377	Walking
-454	1288	371	-360	1122	336	-1450	988	1285	Walking
-497	1085	-129	-497	1085	127	-1556	732	1059	Walking
-11	1710	130	20	1805	130	-1530	688	923	Walking
-1115	2007	-114	-1115	2007	207	-1458	786	1080	Walking
-242	550	-243	-147	735	-243	-1571	1055	1314	Walking
-353	30	748	-353	30	1072	-1345	1262	1389	Walking
-645	2612	299	-253	2569	299	-1200	1385	1409	Walking
-644	1159	490	-644	937	481	-1287	1100	1340	Walking
-371	991	-155	-338	997	-155	-1417	822	1165	Walking
-137	1770	363	-137	1757	331	-1369	732	1273	Walking
-439	2012	-94	-470	1850	-94	-1221	892	1124	Walking
-426	1103	-207	-426	1103	-81	-1193	1184	1302	Walking
-526	81	293	-536	81	293	-938	1387	1245	Walking
33	129	1779	-223	-130	2030	-832	1400	1172	Walking
-146	1629	-122	-146	1629	-122	-851	1322	1184	Walking
-244	951	77	-500	769	224	-897	1046	1072	Walking
-248	1542	68	-248	1542	68	-945	936	1003	Walking
-492	1933	-162	-748	1752	-151	-887	1031	1059	Walking
-894	1191	220	-894	1191	220	-891	1232	1227	Walking
-309	36	-52	-367	20	-44	-761	1434	1231	Walking
-815	1749	972	-815	1237	922	-747	1402	1211	Walking
-546	3915	523	-481	3915	523	-815	1468	1276	Walking
70	1389	-106	70	1150	-215	-1069	1046	1241	Walking
-338	1166	226	-293	1166	226	-1156	854	1133	Walking
-74	2172	380	-74	2287	313	-1200	856	1127	Walking
-838	2139	261	-925	2139	261	-1241	1055	1287	Walking
-246	303	-32	-246	307	-23	-1213	1390	1390	Walking
-700	1883	2413	-700	1883	2413	-1216	1259	1343	Walking
-893	1800	-213	-82	1310	-213	-1243	1379	1398	Walking
-520	919	76	-520	919	-180	-1593	924	1188	Walking
-120	1350	267	-41	1349	318	-1788	724	930	Walking
-649	1371	337	-649	1371	337	-1794	691	797	Walking
-1212	1881	687	-1386	2122	633	-1776	732	891	Walking
-114	1055	-49	-114	1055	-49	-1856	894	1071	Walking
-232	282	1197	-265	427	1178	-1783	912	1121	Walking
-1438	612	812	-1438	612	798	-1825	930	1152	Walking
-616	1832	439	-648	1800	439	-2008	778	860	Walking
-47	1246	-97	-47	1246	-50	-2003	746	289	Walking
-210	1408	294	-122	1580	345	-1886	802	83	Walking
-459	1693	-329	-459	1693	-526	-1679	731	78	Walking
-475	1219	-6	-396	1245	-6	-1669	604	373	Walking
-116	-108	455	-116	-108	711	-1605	587	611	Walking
-933	1146	785	-728	616	785	-1610	587	579	Walking
83	1377	-352	83	1377	-438	-1539	561	569	Walking
-83	1474	-383	26	1485	-383	-1446	694	49	Walking
-186	1348	262	-186	1348	315	-1265	866	-116	Walking
-301	2018	499	-224	1972	499	-1113	931	-146	Walking
-954	2310	460	-954	2310	-1226	-1049	703	104	Walking
-125	220	-99	-178	219	-99	-1141	592	452	Walking
-561	1803	2476	-561	1803	2666	-1170	610	362	Walking
-1766	1660	148	-1611	1972	148	-1169	635	507	Walking
-129	650	247	-129	650	63	-1135	698	252	Walking
-415	1085	114	-407	1007	86	-995	917	48	Walking
-117	1715	307	-117	1715	406	-909	1075	-7	Walking
-824	1837	-68	-1045	1846	-68	-898	985	86	Walking
-159	917	-412	-159	917	-210	-1060	790	344	Walking
-299	390	841	-262	327	841	-1139	742	407	Walking
-630	1461	1457	-630	2997	846	-1232	698	461	Walking
-371	1456	396	-313	1293	396	-1185	711	279	Walking
-443	981	54	-443	981	54	-1053	866	12	Walking
-255	1694	368	-183	1836	351	-931	1052	-82	Walking
-756	1976	-173	-756	1976	-173	-827	917	25	Walking
-401	1014	-377	-188	803	-357	-963	698	335	Walking
-281	79	710	-281	79	1222	-961	686	418	Walking
-801	-230	205	-728	880	77	-1058	669	438	Walking
-255	1817	437	-255	1049	312	-1027	741	249	Walking
-547	773	204	-714	895	204	-962	907	58	Walking
-170	1769	286	-170	1769	342	-886	1045	-23	Walking
-1159	1936	209	-1458	1850	209	-832	893	116	Walking
-140	765	-91	-140	765	-780	-929	719	452	Walking
-202	36	1683	2	261	1690	-919	718	464	Walking
-1683	1853	-12	-1683	1853	-12	-990	716	522	Walking
-600	579	317	-884	251	317	-991	770	247	Walking
-748	885	133	-748	885	80	-901	906	89	Walking
-624	1687	393	-681	1427	511	-801	1063	47	Walking
-1565	2123	554	-1565	2123	810	-747	941	196	Walking
145	504	-581	6	265	-620	-854	798	495	Walking
-213	1795	2184	-104	1795	2184	-893	785	376	Walking
-1085	2353	-301	-1085	1588	1108	-892	800	464	Walking
-634	961	238	-519	961	238	-880	851	207	Walking
-523	1204	394	-523	1204	502	-835	992	71	Walking
-477	1480	504	-278	1457	504	-753	1130	68	Walking
-1483	1986	1038	-1483	1986	1038	-726	958	296	Walking
-38	52	-574	-95	-46	-396	-848	846	520	Walking
-1889	4525	1194	-1878	4525	1194	-914	813	428	Walking
158	604	1065	158	-52	436	-941	818	492	Walking
-343	1221	-348	-101	1221	-348	-906	910	258	Walking
-224	1395	595	-224	1423	581	-873	1031	173	Walking
-202	1723	336	-38	1692	336	-827	1119	207	Walking
-433	2459	-1424	-433	2203	-830	-885	1012	409	Walking
